,Tweet,Label
685,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs",1
686,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk",1
687,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs",1
688,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs",1
689,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk",1
690,"DPD GPMN Brebes Terbentuk, Dukung Puan Maharani Capres 2024
https://t.co/tUsCaaIHGY
Senin",1
691,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs",1
692,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs",1
693,@Askrlfess mending dukung puan untuk periode 2024,1
694,"KALIAN Mau Dukung:
PRABOWO ... sokâï¸
PUAN .... sokâï¸
GANJAR .... sokâï¸

Kalo Gue Cuma Mau Dukung MANUSIA Yang BERAGAMA, BERTUHAN, BERIMAN, BERTAQWA, BERKHLAQ, BERILMU &amp; BERWAWASAN KEBANGSAN Seperti Pak ANIES @aniesbaswedan Untuk PENYELAMATAN NKRI di 2024 https://t.co/KA5n2cr1qH",1
695,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk",1
696,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs",1
697,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk",1
698,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs",1
699,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk",1
700,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs",1
701,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk",1
702,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs",1
703,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs",1
704,Warga Papua Barat Daya Dukung Puan Jadi Presiden 2024 https://t.co/y1CAu1vNy7,1
705,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk",1
706,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs",1
707,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk",1
708,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs",1
709,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs",1
710,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk",1
711,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs",1
712,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk",1
713,"Perempuan Amanat Nasional (PUAN) dukung PAN mencalonkan Erick Thohir senagai Cawapres 2024. 

Artinya apa?
Untuk Perempuan PAN Erick Thohir sosok terbaik. 
@erickthohir 
#BangkitBersamaET https://t.co/i5O1liHWEo",1
714,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs",1
715,"Erick Thohir mendapatkan dukungan untuk menjadi Cawapres dari PAN pada 2024 dari PUAN dalam Rakernasnya , kinerja serta kredibilitasnya yang bagus menjadi pertimbangan juga komitmennya dalam dukung persamaan gender. 

@erickthohir 
#BangkitBersamaET https://t.co/I7XMMKuUOW",1
716,"PUAN DUKUNG ERICK THOHIR JADI CAWAPRES DARI PAN

Perempuan Amanat Nasional (PUAN) dalam Rakernas mengusulkan PAN memajukan ETHO sebagai Cawapres pada 2024.
@erickthohir 
#BangkitBersamaET https://t.co/AYN9rZFNWe",1
717,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk",1
718,"@ChusnulCh__ @ganjarpranowo Kayanye HARAPAN  LU udeh PUPUS
&amp; PUTUS sygku, PAK DE OGAH
USUNG GANJAR yayangku
PAK DE Bersabda : 2024 adalah
Jatah nye ANIES &amp; PRABOWO sygku
Daripade Lu SEKARAT KEJANG2
Mending LU DUKUNG BU PUAN
Jelas punye PT 20 â sygku
ð¤£ðð¤£ðð¤£ðð¤£ðð¤£ðð¤£
ðð¤£ðð¤£ðð¤£ðð¤£ðð¤£ð https://t.co/R2t1kvxhxN",1
719,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraYCcs",1
720,Warga Cirebon Dukung Puan Maharani untuk maju di pilpres 2024 https://t.co/JtUKDFTFte,1
721,Warga Cirebon Dukung Puan Maharani untuk maju di pilpres 2024 https://t.co/05cnMCxYWE #GlobalNews,1
722,"@puanmaharani_ri siap dukung mbak puan the next presiden di tahun 2024,,bismilah",1
723,"Warga Cirebon Dukung Puan Maharani untuk Maju di Pilpres 2024

 #Sindonews #BukanBeritaBiasa .https://t.co/bZxUSHZXU9",1
724,"Di Cirebon, Relawan Puan Bagi Paket Sembako dan Dukung Maju di Pilpres 2024 https://t.co/QsszhSfae3 https://t.co/ZPcx6qqO9i",1
725,"Salah satu cara agar kita dapat menghargai orang lain adalah dengan membayangkan bagaimana hidup kita tanpa dirinya. Jangan ragu, 2024 ntar kita dukung Prabowo Puan untuk Indonesia semakin baik. #PrabowoPuan #PrabowoPuan2024 #PenerusJokowi #IndonesiaDamai https://t.co/AZfLraGsYk",1
726,"#Warga Cirebon Dukung Puan Maharani untuk maju di pilpres 2024 - https://t.co/HAR1Q9mG6j 
#PuanMaharani

https://t.co/A6ajZQqoHV",1
727,"Di Cirebon, Relawan Puan Bagi Paket Sembako dan Dukung Maju di Pilpres 2024 https://t.co/PDygdzQIfQ",1
728,Warga Cirebon Dukung Puan Maharani untuk Maju di Pilpres 2024 https://t.co/R77tMCzeQm,1
729,Warga Cirebon Dukung Puan Maharani Maju Pilpres 2024 https://t.co/buuOSdQ0Xh,1
730,Warga Cirebon Dukung Puan Maharani untuk Maju di Pilpres 2024  https://t.co/yxMC1mBvmc,1
731,"Diberbagai kesempatan @erickthohir sering menghadiri acara yg diadakan PAN, bagi Erick, PAN sdh seperti keluarga

Dan diacara Rakernas PUAN yg dihadiri Erick Thohir, kader PAN yg tergabung dlm PUAN scr spontan dukung Erick sbg cawapres dr PAN utk 2024

#BangkitBersamaET https://t.co/KVTJwmKuJ7",1
732,"Mbak Puan aj dukung pak Erick masak kita kagak??
Dalam sambutannya pada Rakernas Partai Amanat Nasional (PAN) @puanmaharani_ri mengusulkan PAN agar  mengusung @erickthohir sebagai cawapres pada 2024.

#BangkitBersamaET 
Jokowi Dihati Erick Dinanti https://t.co/bjazRNsl3r",1
733,"Keren!

Saya dukung penuh Mba Puan utk jd Presiden Korea Selatan di 2024!!! https://t.co/yHEd6cUR0t",1
734,"Top lover ganjar pranowo, besar besaran dukung gp maju ke capres 2024. Buzzerpun ikut masak isu tsb. Sedihku sampe ketawa NGAKAK, bahwa yg punya partai PDIP, lebih mementingkan PUAN sebagai capres.
GOBLOGNYA lagi, pendukung gp, gak MAU tau itu. Sama aja dengan menggoreng ASAP https://t.co/04iFl2y5bL",1
735,"PUAN Dukung Erick Thohir Jadi Cawapres pada 2024

Erick Thohir selalu terdepan dalam melindungi perempuan dalam isu-isu mengenai kesehatan ibu dan anak, pendidikan, kesetaraan gender, hingga kesempatan bekerja.

#BangkitBersamaET https://t.co/fKDueSclot",1
736,@BudakKorporat21 @akunberangka000 @bukufiksie @Dionnysuss95 @Oodhyar1 @Demianchael @ndagels Okelah kalo mau setara ayo kita dukung puan maharani sebagai presiden 2024 karena perempuan harus setara!,1
737,"@CNNIndonesia Salut ke Ibu Puan, makin dukung beliau untuk jadi Presiden Indonesia yg ke 2024",1
738,"Perempuan Amanat Nasional (PUAN) dukung @erickthohir untuk maju sebagai cawapres 2024 yg diusung oleh PAN.
Usulan ini disampaikan pada saat Erick Thohir menghadiri Rakernas PUAN, Rabu (9/11) di kantor DPP PAN Jakarta.

#BangkitBersamaET https://t.co/VcdUW8q9B7",1
739,Nampaknya Jokowi dukung Prabowo Presiden 2024. Dan agar ibu Mega tdk marah tentu wapresnya Cik Puan. Lantas Ginanjar dikemanakan ?.,1
740,"Puan dukung Erick Thohir maju di pilpres 2024
#PUANdukungErick Arus Bawah https://t.co/lAyL1Ve0k4",1
741,"Relawan di 12 kota dan kabupaten setempat deklarasi dukung Puan Maharani jadi Capres 2024
Kawal Puan Capres https://t.co/4rq6G9Tn70",1
742,Kawal Puan Capres karena para relawan publik jawa barat mendeklarasikan Dukung Puan Maharani capres 2024 https://t.co/SQO41uldbJ,1
743,Ketua DPR RI akan di dukung terus untuk maju ke capres 2024. Kawal Puan Capres https://t.co/oPzc21OiW1,1
744,Relawan di Jawabarat melakukan deklarasi untuk dukung dan Kawal Puan Capres di 2024 https://t.co/JrGOlhnx61,1
745,"All Out Dukung Puan Maharani di Pilres 2024, Ketua DPC PDIP Tomohon Caroll Senduk: Kami Solid https://t.co/2GPRGuQZXQ https://t.co/HdMAZ7aAcx",1
746,"@puanmaharani_ri Mantap Bu..... inilah calon RI-1 2024...mohon segera Deklarasi Bu biar tidak jadi rebutan dengan om Ganjar, saya dukung ibu Puan jadi Capres 2024 100%",1
747,"@puanmaharani_ri Mari kita dukung orang baik di politik dan penentu keputusan nomor 1 di republik , InsyaAllah Mbak Puan Presiden 2024ð",1
748,@puanmaharani_ri 2024 saya pasti dukung puan maharani,1
749,Masyarakat Banten deklarasi dukung Puan Maharani jadi presiden 2024. Puan dinilai sebagai keterwakilan dari perempuan yang memiliki kapasitas kepemimpinan dalam menahkodai Indonesia. https://t.co/n31IrlKHgk Tetap Puan Capres,1
750,"Garda Puan Maharani deklarasi dukung Puan sebagai capres 2024, optimis Tetap Puan Capres https://t.co/uirS8Ph2gK",1
751,"Relawan Puan mengadakan berbagai kegiatan bersama untuk meningkatkan semangat dukung Puan sebagai calon presiden 2024.
Tetap Puan Capres https://t.co/n7VFEEZyub",1
752,"GPMN Gerilya di Jateng, deklarasi dukung Puan Maharani jadi capres 2024 mendatang Tetap Puan Capres https://t.co/Fb2QGyMLLW",1
753,"#Emak-Emak Tasikmalaya Dukung Puan Maharani Maju Pilpres 2024 - https://t.co/1IQr6Zho1L 
#PuanMaharani

https://t.co/WLjdxsqmWM",1
754,"CEK FAKTA: 15 Provinsi Serentak Dukung Ganjar Pranowo Jadi Capres di Pilpres 2024 Buat Puan Maharani Panas, Benarkah?  https://t.co/JOqkqIUtVw",1
755,"15 Provinsi Serentak Dukung Ganjar Pranowo Jadi Capres di Pilpres 2024 Buat Puan Maharani Panas,Â Benarkah? https://t.co/vN1UPKmQxT",1
756,"15 Provinsi Serentak Dukung Ganjar Pranowo Jadi Capres di Pilpres 2024 Buat Puan Maharani Panas,Â Benarkah? https://t.co/SJN6facR1e",1
757,"@puanmaharani_ri Mari kita dukung orang baik di politik dan penentu keputusan nomor 1 di republik , InsyaAllah Mbak Puan Presiden 2024ð",1
758,"Bahlil Lahadalia Mengaku Masih Kader Golkar, Tapi Malah Dukung Puan Jadi Capres 2024
https://t.co/75t1VnwJpP
#airlanggahartarto #airlanggapemersatu #airlanggauntukindonesia #partaigolkar #golkarpedia #golkarsolid #AirlanggaPresiden",1
759,@aniesbaswedan Dukung anies - puan for 2024,1
760,"Dan semisalnya pak @ganjarpranowo di usung dari partai manapun, sya yakin pak ganjar akan menang pemilu 2024. @PDI_Perjuangan jgn asal usung capres yg tdk di dukung oleh rakyat, kalian mau poles seperti apapun, rakyat tdk akan dukung puan maharani ok. 
Pak @ganjarpranowo the best",1
761,"@puanmaharani_ri Mari kita dukung orang baik di politik dan penentu keputusan nomor 1 di republik , InsyaAllah Mbak Puan Presiden 2024ð",1
762,"@puanmaharani_ri Smoga mbak puan dukung mas ganjar capres 2024,,!ðð",1
763,"Ko ada banyak orang dukung puan, sampe tranding 2024 Presiden perempuan.
Kita islam wey https://t.co/8yHtlxnnj2",1
764,âPilihlah orang yang betul-betul cinta Indonesia. Dukung orang yang memang mau bergotong-royong untuk membangun bangsa ini bersama.â â Puan Maharani https://t.co/AnH7ihxxpL 2024 presiden peremPUAN,1
765,"Ketua Bidang Perempuan DPP Partai Golkar Airin Rachmi Diany sepakat dengan Puan Maharani soal Presiden RI perempuan. âManakala ada  (mau jadi pemimpin) ya kita harus saling dukung,â tutur Airin ditemui di kawasan Jakarta Selatan. https://t.co/XcroJtQPdf 2024 presiden peremPUAN",1
766,"@puanmaharani_ri Mari kita dukung orang baik di politik dan penentu keputusan nomor 1 di republik , InsyaAllah Mbak Puan Presiden 2024ð",1
767,Yuk Ah Deklarasi! Dokter Tifa Dukung Banget Wacana Duet Anies-Puan di Pilpres 2024: Pasangan yang Bikin Everybody Happy https://t.co/zZxKCdcXIt,1
768,"Usai deklarasi dukung Puan Maharani jadi presiden, Relawan Puan bagikan bantuan kepada nelayan. Diharapkan bantuan jaring ini dapat menambah hasil tangkapan ikan para nelayan. https://t.co/V2ardVVTRf 2024 presiden peremPUAN",1
769,@puanmaharani_ri Dukung Puan for 2024 !!!,1
770,"@OposisiCerdas Sy dukung ibu Puan maju sbg capres 2024, ayo ibu jgn mau kalah sm pak Ganjar. Apalagi ibu adalah cucu dari bung Karno",1
771,Gue dukung mbak puan maju capres 2024...kalau mbak puan maju kan kawan-kawan pendukung anies bisa full senyum...ð¤£ð¤£ https://t.co/EKBTEALOvz,1
772,"Relawan di 12 Kota dan Kabupaten Serempak Deklarasi Dukung Puan Maharani Capres 2024

 #Sindonews #BukanBeritaBiasa .https://t.co/eWLmOWBSwi",1
773,Relawan di 12 Kota dan Kabupaten Serempak Deklarasi Dukung Puan Maharani CapresÂ 2024 https://t.co/3KkBB5JtzT,1
774,Mas ganjar memang di sukai rakyat menenggah kebawah .hidup.mas ganjar .mas ganjar jadi presiden 2024 2029 .partai kecil di legislatif bersatulah dukung mas ganjar .karena PDIP KERAS KEPALA TETAP CAPRES NYA MBAK PUAN SEKEDAR IKUT IKUTAN CAPRES https://t.co/dwssYgzIQ9,1
775,"AKBAR TANJUNG DUKUNG ANIES KALAHKAN PUAN DAN GANJAR DI PILPRES 2024!!

https://t.co/hgsAw8jVbI

#PolriBangkit #NCT127
#SriAsih #GadisGadisRemajaJKT48 #birojomblo #lovestory #BiggBossTamil6 #ELONMUSK #MexicoGP #DerbyDay #JinxColplay #trendingoftheday #TOP100MostHandsomeFace #news",1
776,"@And_Hongg Dukung ganjar, lupakan puan.. Pilih pak @aniesbaswedan  pas pilpres 2024 nya.. Hehehe.. Ambyar mak banteng..",1
777,"@abiarsaumar @ivanazhar1 @ganjarpranowo @aniesbaswedan @puanmaharani_ri Dia Gak Nyapres... Klau Nanti Pun Dia  Nyapres... Siapapun Otak Porno Gak Bermoral....Gak Pantas Kita Dukung... Jadi Pembawa Sial Direpublik Ini Nanti... ðð
For The Year 2024...No PDI..No Ganjar..No Puan.. Because Mr Anis Better For Next President... ððªðªð",1
778,"M18 all role tp ga jago, lebih ke exp roamer, main ni game sial cuma buat fun kadang serius, tutur kata sopan bersahabat sejahtera dan maju dukung puan pilpres 2024ðð, btw ayo mutualan biar tl ku isinya emel! https://t.co/kcm0EvL5Zd",1
779,"@puanmaharani_ri Saya dukung Bu Puan Maharani sebagai Capres RI 2024 dari PDI-P. Bersama ibu Puan, NKRI akan mengguncang dunia",1
780,"M18 all role tp ga jago, lebih ke exp roamer, main ni game sial cuma buat fun kadang serius, tutur kata sopan bersahabat sejahtera dan maju dukung puan pilpres 2024ðð",1
781,@puanmaharani_ri Konsisten terus dukung Mbak puan RI 1 2024,1
782,@OposisiCerdas Saya Dukung pak anies melawan bu puan pilpres 2024,1
783,"SIAPAPUN YG MENJADI  CAPRES DAN CAWAPRES DI PILPRES 2024, PASTINYA KAMI DUKUNG SEMUA. 
TETAPI TIDAK SEMUA KAMI PILIH. INILAH PRINSIP BERDEMOKRASI DI NEGARA PANCASILA, YAKNI LUBER &amp; JURDIL BUKAN LUBAS &amp; NODIL. 
ANIES OK, GANJAR OK, AHY OK, PUAN OK, PRABOWO OK, ERICK TOHIR JUGA OK",1
784,Dewan Kolonel Tetap Dukung Puan Maju Capres 2024 Meski Kena Sanksi PDIP https://t.co/m9PiZJ5POy,1
785,"Sahabat Ganjar Pranowo 2024 Minta KPK Segera Periksa Puan Maharani dalam Skandal E-KTP.

Nah ini baru Pendukung asli, BERANI. Kt dukung lah spya KPK periksa Puan, yg penting Kn Ganjar namanya ngga pernah kesebut di E-KTP.. https://t.co/IjRpsY3HeB",0
786,"#PDIP Riau Larang Kader Dukung Mendukung Capres Imbas Isu Puan-Ganjar Maju Pilpres 2024 - https://t.co/JtivQZVc9H 
#PuanMaharani

https://t.co/T2aDCULGf8",1
787,"@MarahIchsan @fadyanova Ayo dukung Heru Budi maju pilpres 2024,, Heru Budi + Puan, Heru Budi + Ganjar, Heru Budi + Ferdinan Hutahean, Heru Budi + Giring Ganesa!!! 
#HeruBudiHartonoPresiden",1
788,"2024 enyahkan PDIP dengan terus mendukung kebijakan Pak Jokowi yang hebat ini nersama GOLKAR atau GERINDRA untuk mendukung Ganjar. Silahkan PDIP dukung Puan, dan 2024 nyungsep seperti Demokrat dulu. https://t.co/OU47daGsHI",1
789,@CNNIndonesia Lha ya jelas wong PDIP dukung Prabowo - Puan di 2024.,1
790,"@CNNIndonesia Saya dukung Puan buat nyapres, karena saya pengen lihat PDIP kalah telak di pemilu 2024 ð¤£",1
791,"@betot_heri kita harus dukung ibu puan jadi presiden soalnya ibu puan pandai berpidato menggunakan beberapa bahasa, salutt
ibu puan presiden 2024-2034,,, uraaaa",1
792,Ada Dugaan Megawati Melobby Jokowi untuk Dukung Puan Maju Pilpres 2024: Peta Koalisi Akan Berubah https://t.co/hMcXvGZ3kc,1
793,Kelompok Nelayan Dukung Puan Maharani untuk Maju di Pilpres 2024 https://t.co/CsjVEtKRjc,1
794,"Kelompok Nelayan Galesong Dukung Puan Maharani Maju di Pilpres 2024

 #Sindonews #BukanBeritaBiasa .https://t.co/qsPCoWcvPz",1
795,"@musniumar Betul mprof, dukung anies - puan 2024 https://t.co/HlQtbFO7IN",1
796,"Ada Dugaan Megawati Melobby Jokowi untuk Dukung Puan Maju Pilpres 2024: Peta Koalisi Akan Berubah

https://t.co/GcopJ1Uzth",1
797,Kelompok Nelayan Galesong Dukung Puan Maharani untuk Maju di Pilpres 2024 https://t.co/iD338tD3SU,1
798,Kelompok Nelayan Galesong Dukung Puan Maju di Pilpres 2024  https://t.co/aHIXkOLYFD,1
799,"@cuanmahalini_id mbk puan sangat tanggap dengan fenomena di masyarakat, ayo dukung mbk puan jadi peserta pilpres 2024ð https://t.co/ILttGpzVZF",1
800,"#Garda Puan Deklarasi Dukung Puan Maharani Sebagai Capres 2024 - Haluan indonesia 
#PuanMaharani

https://t.co/jdDtupp25R",1
801,"Wah mending pilih Mbak Puan, posisinya jelas, di dukung mayoritas partainya. Wanita cerdas.. Hidup Puan Maharani for presiden 2024",1
802,"#Ada Dugaan Megawati Melobby Jokowi untuk Dukung Puan Maju Pilpres 2024: Peta Koalisi Akan Berubah - https://t.co/wtfCDKlE9V 
#PuanMaharani

https://t.co/4SNapkbSmY",1
803,"Ada Dugaan Megawati Melobby Jokowi Untuk Dukung Puan Maju Pilpres 2024: Peta Koalisi Akan Berubah

https://t.co/QD1pI4YBRl",1
804,"Dukung Puan di Pilpres 2024, Relawan Puan Gelar Aksi Sosial di Kota Daeng  https://t.co/cGdeJFW413",1
805,Ada Dugaan Megawati Melobby Jokowi untuk Dukung Puan Maju Pilpres 2024: Peta Koalisi Akan Berubah https://t.co/iOXHtV3YYN,1
806,"@_ekokuntadhi Terus pengen nya para Buzzer Si Paloh Ttep dukung Jokowi jd presiden di 2024 bukan si Anies ? ð 
Atau dukung Puan ð",1
807,@democrazymedia Dukung anies - puan 2024,1
808,@surodilagan @democrazymedia Kita dukung mba puan nyapres ke 2024,1
809,@JarnasABW Dukung Anies - Puan 2024,1
810,"Pemilih akar rumput cenderung mendukung ganjar, tetapi elite PDIP lebih mendukung puan sebagai putri dari ketum PDIP, 
mau dukung ganjar praktis kesempatan puan akan hilang, mengingat usia Megawati sudah 75thn jika pada thn 2024 puan tidak jadi presiden peluangnya bisa tamat",1
811,"Kalau aku sih nda masalah Pak @ganjarpranowo dapat tiket nyapres atau tidak.

Aku dukung Prabowo-Puan untuk 2024. 

Cuma aku kasihan sama relawannya yg udah kerja keras.

Saranku, coba maju independen melalui KIB, siapa tahu mereka berkenan dan mereka kayaknya tertarik",1
812,"Menurut saya Ganjar ini harus mencari partai politik lain untuk maju di pilpres 2024.
La wong PDIP punya keinginan mencalonkan Puan Maharani. Kalau di dukung Jokowi mungkin bisa saja pihak istana menyiapkan partainya..misalkan dr KIB kan bisa saja.",1
813,@marlina_idha Dukung Anies - puan 2024,1
814,"@Tan_Mar3M Mari kita dukung Ibu Puan Jd Capres 2024...... 
Presiden nya Pak Anis 2024",1
815,@Tan_Mar3M Saya dukung puan untuk. Maju ikut kontestasi pilpres 2024 dari PDI-P,1
816,@CNNIndonesia Puan For 2024.... yuk dukung Puan... kita lanjutkan trah soekarno memimpi negeri,1
817,"Lanjut berikutnya siapa lagi? Ternyata bukan Puan, mudah mudahan @PDI_Perjuangan
cerdas .

FX Hadi Rudyatmo Dukung Ganjar Capres 2024 dan Gibran Maju Pilgub 

https://t.co/offmgRkmpJ",1
818,"@geloraco lagian aneh2 aja... dukung aja salah satu dari ANIES ato PUAN tu aja yg jls bakal capres 2024. petugas partai, partai org lain kok di harapkan,... aneh2 aja",1
819,"Mau dukung Anies, Ganjar, Puan bahkan Prabowo jadi Capres 2024, semuanya boleh, nggak salah. Yang salah itu kalau dukung Jokowi.",1
820,"@OposisiCerdas Dukung puan 2024
Wkwkwk",1
